ExperimentID,Fold,Topics,UMass,CV,UCI,NPMI,AbsUMass,AbsCV,AbsUCI,AbsNPMI,NAC_UMass,NAC_CV,NAC_UCI,NAC_NPMI
F5_K079,5,79,-4.214460514590956,0.450687654919391,-5.273230321251397,-0.1253968773651685,4.214460514590956,0.450687654919391,5.273230321251397,0.1253968773651685,0.8080490519549351,0.8086134897279208,0.9100538462209711,0.8480006217566424
F5_K080,5,80,-4.271698666784033,0.4591631750667689,-5.127681880663113,-0.1217772946227508,4.271698666784033,0.4591631750667689,5.127681880663113,0.1217772946227508,0.8190234659885085,0.8238200742634043,0.8849351030409086,0.8235230711145208
F5_K081,5,81,-4.110660628632228,0.445865350818273,-4.948870758037892,-0.1153899177818208,4.110660628632228,0.445865350818273,4.948870758037892,0.1153899177818208,0.7881472402873222,0.7999614219262595,0.854075887725323,0.7803282193262325
F5_K082,5,82,-4.570526649439825,0.4566157007955259,-5.312215086797888,-0.1321879713866214,4.570526649439825,0.4566157007955259,5.312215086797888,0.1321879713866214,0.8763185022681531,0.819249454149946,0.9167818352653009,0.8939256246243734
F5_K083,5,83,-4.913104978433483,0.4545880486215199,-5.7694500922132494,-0.146678388626695,4.913104978433483,0.4545880486215199,5.7694500922132494,0.146678388626695,0.9420019018409449,0.8156114869625142,0.9956914314625648,0.9919175610049901
F5_K084,5,84,-4.3075614437968754,0.4497457757931385,-5.260136985302255,-0.1278017336237811,4.3075614437968754,0.4497457757931385,5.260136985302255,0.1278017336237811,0.8258995258935355,0.8069235917267937,0.9077941989052908,0.8642635434927247
F5_K085,5,85,-4.280763432393656,0.4592231731719647,-5.091200590244402,-0.1201783718085279,4.280763432393656,0.4592231731719647,5.091200590244402,0.1201783718085279,0.8207614761636403,0.823927721492455,0.8786391636189466,0.8127103015377043
F5_K086,5,86,-4.184793695860596,0.4566877910904039,-5.332966922112923,-0.131088564768177,4.184793695860596,0.4566877910904039,5.332966922112923,0.131088564768177,0.8023609586232757,0.8193787969093506,0.9203631860491805,0.8864908502057948
F5_K087,5,87,-4.404715675007082,0.4393011592279521,-5.3893693733263,-0.1336850253665122,4.404715675007082,0.4393011592279521,5.3893693733263,0.1336850253665122,0.8445271495599629,0.7881840994033219,0.9300971184845161,0.9040495027657225
F5_K088,5,88,-3.9204086971673022,0.4261303286770312,-5.204749415836086,-0.1244159210604537,3.9204086971673022,0.4261303286770312,5.204749415836086,0.1244159210604537,0.7516697617771813,0.7645532962558514,0.8982354147151936,0.841366871588432
F5_K089,5,89,-4.506001592995277,0.4195580208050507,-5.391806082130311,-0.1348722374046893,4.506001592995277,0.4195580208050507,5.391806082130311,0.1348722374046893,0.8639469518628657,0.7527614116858625,0.9305176455777998,0.912078064303179
F5_K090,5,90,-4.116194084678541,0.4560488260026487,-5.061436624755832,-0.1191447651925599,4.116194084678541,0.4560488260026487,5.061436624755832,0.1191447651925599,0.7892081836504826,0.8182323803528188,0.873502499824365,0.8057205018599962
F5_K091,5,91,-4.580457003243428,0.4434201416275375,-5.475909463671854,-0.1367878029326972,4.580457003243428,0.4434201416275375,5.475909463671854,0.1367878029326972,0.8782224738319624,0.7955742834829199,0.9450322032946544,0.9250321409348952
F5_K092,5,92,-5.032078641099159,0.4298859087845653,-5.788532534623939,-0.14787356771674,5.032078641099159,0.4298859087845653,5.788532534623939,0.14787356771674,0.9648130196558513,0.7712914722488217,0.9989846784958211,1.0
F5_K093,5,93,-4.157520882760157,0.4539354210770848,-5.342988997368261,-0.1325873101236477,4.157520882760157,0.4539354210770848,5.342988997368261,0.1325873101236477,0.7971318739768172,0.8144405575384707,0.9220927953356325,0.8966261663316734
F5_K094,5,94,-4.929067511022331,0.4590905299318518,-5.632608681612576,-0.1399326539262612,4.929067511022331,0.4590905299318518,5.632608681612576,0.1399326539262612,0.9450624381256157,0.8236897360226828,0.9720753471171549,0.9462993020788538
F5_K095,5,95,-4.099449238830951,0.4507789895690308,-5.124743141188189,-0.1215864306526448,4.099449238830951,0.4507789895690308,5.124743141188189,0.1215864306526448,0.7859976524886811,0.808777360268798,0.8844279355175372,0.822232347065233
F5_K096,5,96,-5.215599850522437,0.4298034363998232,-5.794415729518271,-0.1473432327870706,5.215599850522437,0.4298034363998232,5.794415729518271,0.1473432327870706,1.0,0.7711435021810717,1.0,0.9964135921121122
F5_K097,5,97,-4.731790400215758,0.4201976479129817,-5.564834339492582,-0.1404059946932557,4.731790400215758,0.4201976479129817,5.564834339492582,0.1404059946932557,0.9072380044151169,0.7539090160238628,0.9603788542723743,0.9495002850151769
F5_K098,5,98,-4.650472415064418,0.4290922372832544,-5.509257302555626,-0.1379827921418993,4.650472415064418,0.4290922372832544,5.509257302555626,0.1379827921418993,0.8916467038012108,0.7698674849809933,0.9507873717948863,0.9331132958542865
F5_K099,5,99,-4.877408858912908,0.4267566320998295,-5.680570621938261,-0.1425820076812944,4.877408858912908,0.4267566320998295,5.680570621938261,0.1425820076812944,0.935157795593607,0.7656769955425071,0.9803526165718395,0.9642156463988081
F5_K100,5,100,-4.209179426067901,0.4583900413056627,-5.305257399119342,-0.1252793714786966,4.209179426067901,0.4583900413056627,5.305257399119342,0.1252793714786966,0.8070364956480078,0.8224329353396492,0.9155810778458596,0.8472059842275271
