ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F2_K025,2,25,0.8166666666666667,0.8166666666666667,0.8683116883116883,0.8166666666666667,0.8253969559851914,0.8012576919374246
F2_K026,2,26,0.8833333333333333,0.8833333333333334,0.8821428571428571,0.8833333333333334,0.8736319236319237,0.8725274254018046
F2_K027,2,27,0.8333333333333334,0.8333333333333334,0.858095238095238,0.8333333333333334,0.8307109557109558,0.8183586051952457
F2_K028,2,28,0.8833333333333333,0.8833333333333332,0.8964285714285716,0.8833333333333332,0.8803296703296704,0.8722569161950547
F2_K029,2,29,0.8166666666666667,0.8166666666666668,0.8372222222222222,0.8166666666666668,0.8172294372294372,0.7987654380246724
F2_K030,2,30,0.9333333333333333,0.9333333333333333,0.9428571428571428,0.9333333333333333,0.931048951048951,0.9273581401244287
F2_K031,2,31,0.8166666666666667,0.8166666666666668,0.8339285714285716,0.8166666666666668,0.8107326007326007,0.7990136174428172
F2_K032,2,32,0.7833333333333333,0.7833333333333334,0.8074603174603174,0.7833333333333334,0.7824009324009324,0.7618501933757095
F2_K033,2,33,0.85,0.85,0.8654761904761905,0.85,0.841165501165501,0.83669721390332
F2_K034,2,34,0.8166666666666667,0.8166666666666667,0.8647619047619048,0.8166666666666667,0.8100915750915751,0.8020099290224584
F2_K035,2,35,0.7333333333333333,0.7333333333333333,0.7771428571428571,0.7333333333333333,0.7315168165168165,0.7085311633235617
F2_K036,2,36,0.8833333333333333,0.8833333333333334,0.9090476190476192,0.8833333333333334,0.8851864801864802,0.8736119844598799
F2_K037,2,37,0.7166666666666667,0.7166666666666666,0.7844588744588744,0.7166666666666666,0.7176049440755323,0.6914016023344134
F2_K038,2,38,0.8,0.7999999999999999,0.8014285714285714,0.7999999999999999,0.7939660339660339,0.7792221202990331
F2_K039,2,39,0.85,0.85,0.8511904761904763,0.85,0.8428937728937729,0.8351396006122864
F2_K040,2,40,0.7833333333333333,0.7833333333333333,0.7978571428571429,0.7833333333333333,0.7831235431235432,0.7611409455632763
F2_K041,2,41,0.85,0.85,0.866904761904762,0.85,0.8455044955044956,0.8356578380810944
F2_K042,2,42,0.8166666666666667,0.8166666666666667,0.8440476190476189,0.8166666666666667,0.817935397935398,0.7992620283356348
F2_K043,2,43,0.7166666666666667,0.7166666666666666,0.7208333333333333,0.7166666666666666,0.7079242979242979,0.6873097955096018
F2_K044,2,44,0.7,0.7,0.7759615384615385,0.7,0.7139735702893598,0.6741998624632421
F2_K045,2,45,0.7666666666666667,0.7666666666666666,0.786547619047619,0.7666666666666666,0.7478091353091354,0.7467574778976376
F2_K046,2,46,0.8166666666666667,0.8166666666666667,0.8339285714285714,0.8166666666666667,0.8206893106893107,0.7975280005070088
F2_K047,2,47,0.7666666666666667,0.7666666666666667,0.7666666666666666,0.7666666666666667,0.7497435897435898,0.7441940962479301
F2_K048,2,48,0.8166666666666667,0.8166666666666667,0.8290476190476191,0.8166666666666667,0.8115501165501164,0.7995106710631724
F2_K049,2,49,0.6833333333333333,0.6833333333333333,0.7116666666666667,0.6833333333333333,0.6815151515151515,0.651372785705182
F2_K050,2,50,0.8166666666666667,0.8166666666666667,0.8350000000000002,0.8166666666666667,0.8183116883116884,0.7980222850295182
F2_K051,2,51,0.7833333333333333,0.7833333333333333,0.7695238095238095,0.7833333333333333,0.7722610722610723,0.7601983557953907
F2_K052,2,52,0.7666666666666667,0.7666666666666666,0.7861688311688312,0.7666666666666666,0.7616362722245075,0.7453559924999299
F2_K053,2,53,0.8166666666666667,0.8166666666666667,0.8398809523809524,0.8166666666666667,0.8227405927405927,0.7975280005070088
F2_K054,2,54,0.8,0.8,0.7989285714285714,0.8,0.7933166833166834,0.7792221202990331
F2_K055,2,55,0.7,0.7,0.7191666666666667,0.7,0.6959895659895661,0.6695661315233828
F2_K056,2,56,0.7666666666666667,0.7666666666666667,0.7889285714285714,0.7666666666666667,0.7667499167499169,0.7434995612424509
F2_K057,2,57,0.85,0.85,0.8572619047619048,0.85,0.8484681984681984,0.8346223261119858
F2_K058,2,58,0.7333333333333333,0.7333333333333333,0.76,0.7333333333333333,0.7151154401154401,0.7091971805440821
F2_K059,2,59,0.7833333333333333,0.7833333333333334,0.8109523809523809,0.7833333333333334,0.781981351981352,0.7620870502735122
F2_K060,2,60,0.7833333333333333,0.7833333333333333,0.8130952380952381,0.7833333333333333,0.7784249084249084,0.7630366918260704
F2_K061,2,61,0.5833333333333334,0.5833333333333333,0.6454112554112554,0.5833333333333333,0.5908816673522556,0.5408904172477045
F2_K062,2,62,0.7666666666666667,0.7666666666666667,0.7561111111111111,0.7666666666666667,0.7536940836940837,0.7434995612424509
F2_K063,2,63,0.7666666666666667,0.7666666666666666,0.8071428571428572,0.7666666666666666,0.7592632367632368,0.7458222771826966
F2_K064,2,64,0.7166666666666667,0.7166666666666666,0.7280555555555555,0.7166666666666666,0.7110822510822511,0.6879510425427298
F2_K065,2,65,0.7,0.7,0.7072619047619049,0.7,0.6895926295926296,0.6695661315233828
F2_K066,2,66,0.6333333333333333,0.6333333333333333,0.6421645021645022,0.6333333333333333,0.6220489967548791,0.596471220389992
F2_K067,2,67,0.8,0.8,0.8208730158730159,0.8,0.7996070596070596,0.7806745393045734
F2_K068,2,68,0.7166666666666667,0.7166666666666667,0.7344047619047619,0.7166666666666667,0.7176090576090576,0.6868832923375908
F2_K069,2,69,0.7666666666666667,0.7666666666666668,0.7782142857142857,0.7666666666666668,0.7556049506049505,0.7448905812822121
F2_K070,2,70,0.7,0.7000000000000001,0.7347619047619047,0.7000000000000001,0.6988566988566989,0.6704015231539909
F2_K071,2,71,0.7,0.7,0.7514285714285714,0.7,0.6982950382950384,0.6782801027330658
F2_K072,2,72,0.75,0.75,0.7512698412698413,0.75,0.7401431901431901,0.7249120722113896
F2_K073,2,73,0.7333333333333333,0.7333333333333333,0.7633333333333334,0.7333333333333333,0.7265367965367966,0.7069843914355336
